id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,cos alpha,cos beta,cos gamma,w = croot(V),GaGaDist,GaAlDist,GaInDist,GaODist,AlAlDist,AlInDist,AlODist,InInDist,InODist,OODist,GaGaDist2,GaAlDist2,GaInDist2,GaODist2,AlAlDist2,AlInDist2,AlODist2,InInDist2,InODist2,OODist2,GaGaDist3,GaAlDist3,GaInDist3,GaODist3,AlAlDist3,AlInDist3,AlODist3,InInDist3,InODist3,OODist3,formation_energy_ev_natom,bandgap_energy_ev
1532,167,30,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,5.00E-05,-3.00E-05,-5.00E-01,7.087674501,9.507032879,3.60390154,2.919612745,2.079926949,10.01742391,2.919612745,2.079937935,2.919612745,2.079849111,2.846079211,0,3.906691205,0,2.198043669,0,10.06459871,2.080056196,2.919612745,2.079849122,2.84625017,0,7.144985964,0,3.996700872,0,0,2.080056196,3.143018005,2.079918562,2.904320182,0.197,1.4613
1533,33,80,0.125,0.7188,0.1562,10.3593,8.8817,9.5009,3.00E-05,-2.00E-05,-2.00E-05,9.561596641,3.033766643,3.033766643,3.071834232,1.842019556,3.45301596,3.071891914,1.84201797,3.896048361,1.842019556,2.709019209,3.06231817,3.06231817,3.071891914,1.853589843,4.500975863,3.260526899,1.842049972,6.515965699,1.842049972,2.76028138,3.150534597,3.150595675,3.150595675,1.872693102,6.106188602,3.42062965,1.853592904,6.534639921,1.853616966,2.931178741,0.1307,1.8549
1534,227,40,0,0.25,0.75,6.4445,6.4436,15.0142,-2.70E-04,-1.80E-04,-5.00E-01,8.142952923,3.117993133,0,3.117602172,1.951845347,0,0,0,3.117602172,1.951845347,2.992898173,3.639397783,0,3.221775153,2.041094422,0,0,0,3.118573797,1.951845347,2.993273464,0,0,12.03083274,2.197423205,0,0,0,3.221971898,2.041094422,3.092904147,0.2632,0.9706
1535,227,40,0.375,0.5,0.125,9.8205,5.7631,14.5164,-1.21E-01,-1.42E-01,8.52E-01,7.522667883,2.721411853,2.72141169,3.059596146,1.728786886,3.05982456,4.696574323,1.88712854,11.73395341,1.728786886,2.612555327,3.412466096,2.881559865,5.628892704,1.728786886,0,13.83087797,1.990349273,0,6.485443413,2.612555327,5.471533544,3.213937561,8.633446199,4.278953084,0,0,2.131408332,0,12.91216737,2.76629747,0.1339,2.0357
1536,194,80,0.5625,0.25,0.1875,6.3421,6.3418,23.9167,-2.70E-04,-1.10E-04,-5.00E-01,9.409393711,3.170888922,3.170888922,3.170888922,1.83056234,3.170888922,3.170888922,1.83056234,3.505786063,1.83056234,2.681379096,3.171027634,3.171041003,3.171027634,1.83056234,3.171027634,3.171027634,1.83056234,3.505786063,1.830917047,2.681379096,0,5.492476493,3.505256151,1.959969669,13.15798069,3.505256151,1.959969669,6.768299046,1.959969669,2.755102826,0.3431,1.5373
1537,12,80,0.4688,0.1875,0.3438,24.3437,6.2281,6.1336,1.00E-05,-2.55E-01,0.00E+00,9.652071431,3.11406454,3.11406454,3.11406454,1.864196167,3.11406454,3.11406454,1.864194865,3.11406454,1.864194865,2.697025211,3.156021283,3.11406454,3.27780927,1.935299521,3.11406454,3.11406454,1.864194865,3.11406454,1.864194865,2.697025211,3.330697792,11.42817213,3.730347646,3.398432823,0,3.27780927,1.935299521,0,1.864194865,2.697035321,0.2738,1.647
1538,12,80,0.125,0.5,0.375,24.6928,6.3434,6.2358,0.00E+00,-2.54E-01,0.00E+00,9.811917306,3.17169177,3.17169177,3.17169177,1.896479117,5.617477207,3.17169177,1.896479117,3.17169177,1.896479117,2.739941702,4.595207139,23.86239813,3.17169177,1.896479117,7.676754583,3.17169177,1.965439081,0,1.965439081,2.739941702,6.230032199,0,3.17169177,1.965439081,15.61969292,12.34637975,13.79786735,0,0,2.739943324,0.171,1.436
1539,227,40,0.75,0,0.25,5.9319,5.9307,14.4676,-1.48E-03,2.72E-02,-5.01E-01,7.607923832,0,0,0,0,2.934391085,2.934391144,1.878462077,2.965932976,1.878462174,2.817015498,0,0,0,0,2.965932976,2.963351097,1.878462123,3.47103707,2.022748732,2.817015498,0,0,0,0,3.43151919,2.965373279,1.878462174,3.486749954,0,2.846758347,0.4109,1.2482
1540,167,30,0.4167,0,0.5833,5.259,5.2586,14.0718,1.10E-04,-1.00E-04,-5.00E-01,6.959034806,0,0,0,0,3.49694418,2.955081009,2.032302181,2.955081009,2.032407479,2.759721296,0,0,0,0,8.226341945,7.035907164,2.032302195,0,2.032407479,2.759721296,0,0,0,0,12.11304981,0,2.032415538,0,2.032453096,2.759721296,0.3209,1.8328
1541,33,40,0,0.0625,0.9375,5.6422,9.5871,10.2114,1.00E-05,7.00E-05,0.00E+00,8.204907208,0,0,3.421843921,2.01288667,0,0,0,3.295595457,2.001977271,2.925979095,0,0,3.682448452,3.944419199,0,0,0,3.327209264,2.037451202,2.973033559,0,0,6.00901481,8.717749523,0,0,0,6.954857988,2.158961153,3.156544388,0.1604,0.7628
1542,227,40,0.1875,0.5,0.3125,6.1117,6.1107,14.389,-3.10E-04,-8.00E-05,-5.00E-01,7.749381172,2.977597453,2.976823519,2.976972076,1.870568588,3.544951751,3.055848692,1.870568588,3.055329091,1.870568588,2.857750662,5.292514581,3.055451453,3.055329091,1.937715,10.21948544,3.477568628,1.937715,5.110955022,2.090751683,2.857750662,0,3.545910715,0,2.088485622,0,3.546135948,3.590954973,5.953943973,2.090751764,2.857893136,0.3753,0.0086
1543,206,80,0,0.75,0.25,9.6253,9.6253,9.625,-8.00E-05,-7.00E-05,1.00E-04,9.625199964,3.179895895,0,3.179895895,2.028820778,0,0,0,3.180149751,2.028848231,2.669834427,3.179927407,0,3.179932876,2.028835398,0,0,0,3.641654109,2.0288511,2.669877191,3.641880265,0,4.812659309,2.028836102,0,0,0,4.812673597,2.055676606,2.669916093,0.1386,1.5948
1544,167,60,0.6667,0.0833,0.25,10.0485,5.024,13.5733,1.70E-04,-1.90E-04,-5.00E-01,8.403369456,8.443310751,2.959682958,2.850402966,1.944989494,2.850402966,2.850402966,1.944989494,2.959521964,1.944995923,2.636590192,0,2.959841279,3.349392795,1.945061171,2.850402966,2.959671734,1.944995923,3.678179047,1.945073498,2.636590192,0,3.348941514,0,2.085172747,5.02425301,5.776040103,1.945073498,0,1.945130558,2.636728553,0.2142,3.0933
1545,167,60,0.625,0.0417,0.3333,10.1555,5.0775,13.6876,1.60E-04,-1.70E-04,-5.00E-01,8.486606321,0,2.874389537,2.99077679,1.965041429,2.874389537,2.874389537,1.964907429,2.874389537,1.964913904,2.664663752,0,0,3.969395075,2.10557379,2.990938694,3.714644273,1.964913904,0,1.964985746,2.664663752,0,0,0,0,5.077762615,6.843784612,1.964998184,0,1.965139754,2.664807382,0.2473,2.7655
1546,227,40,0.375,0.625,0,10.0809,5.7825,14.3189,-8.10E-02,-6.69E-02,8.65E-01,7.472693753,2.825188083,2.825188253,0,1.814709145,2.914012624,0,1.85627915,0,0,2.712180668,2.914012624,2.891247277,0,1.814709145,3.00899624,0,1.861458395,0,0,2.712180668,3.521560854,3.274821509,0,6.709089923,10.79140629,0,1.938102588,0,0,2.775597386,0.1057,2.1769
1547,167,30,0.3333,0,0.6667,5.3228,5.3224,14.2068,9.00E-05,-8.00E-05,-5.00E-01,7.037571324,0,0,0,0,2.983433814,3.133870988,2.056139706,2.983433814,2.056041406,2.79321689,0,0,0,0,7.103413843,3.13412116,2.196821243,4.119980029,2.056041421,2.79321689,0,0,0,0,0,5.645250799,0,7.103413843,2.056170071,2.79321689,0.1833,1.7738
1548,12,20,0.125,0,0.875,12.2804,3.3116,6.7505,0.00E+00,-2.75E-01,0.00E+00,6.414900659,0,0,0,0,0,3.310785779,2.001311437,3.310795973,1.93183208,2.815125671,0,0,0,0,0,3.347729263,2.167774091,3.347729263,1.949473239,3.026689888,0,0,0,0,0,3.933276353,0,6.359543499,2.081506851,3.0266997,0.2796,0.927
1549,227,40,0.5625,0.3125,0.125,10.0486,5.8189,14.3287,-1.35E-02,-1.57E-02,8.63E-01,7.504216452,3.395813228,2.909426908,2.936085397,1.839920374,2.93608531,2.895250481,1.839920374,6.71625743,1.862725861,2.779440573,3.418815912,2.909426908,5.373247676,1.862725861,3.437085604,2.895250655,6.721885397,0,3.431735825,2.793049832,3.437085604,2.93621841,7.768890254,2.021238648,5.307462753,3.582165117,13.38738642,0,3.458968315,11.99938562,0.3375,0.8864
1550,227,40,0.5,0.1875,0.3125,6.0155,6.0156,14.6554,-1.10E-04,1.90E-04,-5.00E-01,7.715450071,6.705579854,2.99697608,3.007754743,1.914289316,2.996688734,2.996688675,1.905195934,3.007785598,1.905195934,2.876821185,6.937861584,3.007785598,3.512482492,0,3.007754743,2.99697593,1.905195934,3.521916759,2.081415087,2.887444553,0,3.521418016,3.521577263,0,3.007785598,3.007754743,1.914437936,0,0,2.887474174,0.3621,1.5353
1551,227,40,0.625,0,0.375,10.2738,5.9507,14.6483,-1.61E-02,-1.87E-02,8.63E-01,7.674204829,0,0,0,0,2.955648797,2.975349079,1.879323282,5.11371844,1.879323282,2.837422781,0,0,0,0,3.489802838,3.004497898,1.879323282,5.136919716,1.904274562,2.837422781,0,0,0,0,3.489802838,3.004533228,1.879323282,5.493099699,3.532175559,2.856335028,0.3958,1.2782
1552,194,80,0.375,0.4062,0.2188,6.4237,6.4235,24.0978,-2.30E-04,-8.00E-05,-5.00E-01,9.513958813,3.211733238,3.211733238,3.211733238,1.854190878,3.211733238,3.211733238,1.854190878,3.211733238,1.854190878,2.708448493,3.211733238,3.211841044,3.211841044,1.854190878,3.211841044,3.211998272,1.854190878,3.211841044,1.974817506,2.708448493,3.211841044,0,3.211998272,1.854531293,3.211998272,0,1.974817506,0,1.974817506,2.782558381,0.2409,2.0982
1553,12,80,0.3125,0,0.6875,24.4154,6.465,6.5191,0.00E+00,-2.68E-01,0.00E+00,9.970785389,0,0,0,0,3.232476405,3.232476405,1.923724097,3.232476405,1.913604013,2.765889557,0,0,0,0,0,3.314088809,1.923724097,3.232476405,1.913604013,2.765889557,0,0,0,0,0,3.314088809,1.923724097,0,2.025383927,2.765892982,0.2887,1.2344
1554,194,80,0.375,0.4375,0.1875,6.4006,6.4004,24.0576,-2.30E-04,-7.00E-05,-5.00E-01,9.485842876,3.200190098,3.200190098,3.200190098,1.847517828,3.200190098,3.200190098,1.847517828,3.200285229,1.847517828,2.70148385,3.200285229,3.200190098,3.200190098,1.847517828,3.200190098,3.200190098,1.847517828,3.20042468,1.847517828,2.70148385,3.20042468,3.200285229,3.200285229,1.971524359,3.200285229,3.528913682,1.971524359,0,1.971524359,2.77553409,0.3625,1.3561
1555,194,80,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,-1.80E-04,-7.00E-05,-5.00E-01,9.552903962,3.22673632,3.22673632,3.227046221,1.862872781,3.226826108,3.22673632,1.862872781,3.22673632,1.862872781,2.718692056,3.22673632,3.226826108,5.58933277,1.862872781,3.227046221,3.227046221,1.862872781,3.226826108,1.862872781,2.718692056,3.226826108,13.31331464,12.08419313,1.980599254,12.50690497,5.58933277,1.980599254,8.231620768,1.980599254,2.792928889,0.2768,1.2066
1556,33,80,0,0.5,0.5,10.799,9.22,9.8402,3.00E-05,2.00E-05,0.00E+00,9.932062927,3.188529844,0,3.158508703,1.918123206,0,0,0,3.198379021,1.918119917,2.812416967,3.27984101,0,3.188536294,1.931082612,0,0,0,3.198385521,1.918123206,2.861970519,3.279847894,0,3.380064228,1.931106568,0,0,0,3.380042102,1.997877889,3.038876814,0.0792,1.311
1557,33,40,0,0.375,0.625,5.4688,9.3249,9.9463,2.00E-05,3.00E-05,0.00E+00,7.975034908,3.320409604,0,3.238103342,1.942079475,0,0,0,3.197668222,1.98110139,2.84485704,4.078699962,0,3.417233474,2.267184717,0,0,0,3.228152115,2.099555664,2.893699809,4.725651427,0,9.526615802,3.921187864,0,0,0,3.228152115,2.176307633,3.072496108,0.0918,1.1632
1558,12,80,0.3438,0.5,0.1562,24.5231,6.1587,5.9667,0.00E+00,-2.46E-01,0.00E+00,9.559275389,3.0793713,3.0793713,3.137377264,1.855317562,3.0793713,3.0793713,1.855317562,3.0793713,1.943232513,2.680516825,3.0793713,3.0793713,3.137377264,1.855317562,3.0793713,3.137380541,1.855317562,0,1.975259482,2.680516825,3.28623954,0,3.137377264,1.855317562,3.675904954,3.28623954,1.900308283,0,1.975267298,2.680516825,0.078,2.1916
1559,194,80,0,0.5938,0.4062,6.6845,6.6842,24.6215,6.00E-05,1.00E-05,-5.00E-01,9.840198893,3.342089969,0,3.342089969,1.929577709,0,0,0,3.342089969,1.929584921,2.791759799,3.342089969,0,3.342089969,1.929577709,0,0,0,3.342225005,2.017729385,2.791759799,3.342089969,0,3.342225005,2.017729385,0,0,0,5.789545921,2.017729385,2.791759799,0.063,1.3756
1560,12,80,0.2188,0.7812,0,24.6943,6.1068,5.8324,0.00E+00,-2.37E-01,0.00E+00,9.488962863,3.053422845,3.053422845,0,1.849869798,3.053422845,0,1.849869798,0,0,2.620386586,0,3.053422845,0,1.849869798,0,0,1.849869798,0,0,2.620386586,0,3.296104951,0,1.87259495,0,0,1.849873041,0,0,2.620386586,0.0171,2.3818
1561,167,30,0.0833,0.1667,0.75,5.428,5.4275,14.425,4.00E-05,-1.00E-05,-5.00E-01,7.166282362,11.4777894,4.265295685,3.180510863,2.103612204,0,2.947198033,2.10366055,2.947198033,2.103612216,2.879951353,0,0,3.644814962,2.103776278,0,3.180510863,6.559152189,7.212493718,2.103612216,2.879951353,0,0,5.739436099,3.667377249,0,8.364779128,6.559182921,0,2.10366055,2.880128789,0.1518,1.2279
1562,206,80,0.4062,0.2812,0.3125,9.5105,9.5102,9.5103,-5.00E-05,-5.00E-05,5.00E-05,9.510333322,3.158625307,3.141996906,3.142137886,2.004647773,3.142026058,3.141996906,2.004647773,3.142026058,2.004644897,2.638018469,3.158800142,3.141996906,3.142137886,2.004658266,3.142044154,3.142026058,2.004773956,3.142026058,2.00468423,2.638018469,4.799000839,3.142137886,3.598369725,2.004666581,3.142169743,3.598261102,2.03118002,3.142137886,2.03118002,2.664651885,0.2225,2.1235
1563,167,60,0,0.9167,0.0833,10.2059,5.1024,13.719,-1.00E-05,-1.00E-05,-5.00E-01,8.521049967,2.771246583,0,2.985514785,1.985157438,0,0,0,2.771246583,1.985232367,2.722003187,2.771246583,0,2.985651896,1.985157438,0,0,0,0,1.985280648,2.722003187,6.859521244,0,3.45332838,1.985157438,0,0,0,0,1.985327292,2.722140513,0.1032,2.1435
1564,227,40,0.9375,0.0625,0,9.7037,5.6305,13.8823,-1.55E-02,-1.80E-02,8.62E-01,7.273482383,0,3.284065182,0,1.776094011,2.79896287,0,1.776094011,0,0,2.687004294,0,3.296113582,0,0,2.848615676,0,7.628106127,0,0,2.687004294,0,3.415565584,0,0,3.284142657,0,0,0,0,2.702647787,0.2179,2.3555
1565,206,80,0.875,0,0.125,9.1479,9.1472,9.1475,-3.00E-05,-5.00E-05,1.00E-05,9.147533322,0,0,0,0,3.022131012,3.022131012,1.928153576,4.573586314,1.953677468,2.537338356,0,0,0,0,3.022196094,3.022131012,1.92818921,6.468268801,1.953719166,2.537338356,0,0,0,0,3.022218105,3.022233746,1.953677468,0,0,2.537338356,0.1983,3.7495
1566,194,80,0.3438,0.0938,0.5625,6.6879,6.6874,24.5637,-2.80E-04,-1.00E-04,-5.00E-01,9.835672249,3.626286172,3.343944632,3.343717992,1.930484024,3.343717992,3.343717992,1.930484024,3.343717992,1.930484024,2.788536956,15.83069096,12.7285805,3.343944632,2.012991571,3.344300521,3.343944632,2.012991571,3.343944632,2.012991571,2.788536956,18.72342462,13.57776049,3.344300521,2.200782556,0,5.792423788,2.200782556,12.72924807,2.012991571,2.863358317,0.397,0.9518
1567,12,80,0.9688,0,0.0312,23.9068,5.911,5.7109,2.00E-05,-2.44E-01,-1.00E-05,9.21587125,0,0,0,0,2.955515,2.955515,1.789695964,0,1.789695964,2.565440156,0,0,0,0,2.955515,11.95338378,1.789695964,0,1.829965822,2.565440156,0,0,0,0,0,12.31333147,1.789695964,0,3.476158299,2.565440156,0.0697,3.7803
1568,33,80,0.625,0.1562,0.2188,10.1949,8.7348,9.3631,-6.00E-05,-3.00E-05,-2.00E-05,9.41207109,3.022529157,2.984989173,3.240614064,1.813181894,3.013130631,2.984989173,1.81319091,3.013130631,1.824415578,2.66837341,3.351553448,3.099894448,3.313355784,1.81319091,3.099847504,3.013174623,1.813222022,5.524677786,1.845506028,2.668377509,3.379795327,5.097441994,3.36890352,1.845485034,3.099894448,3.099894448,1.813222022,6.651757685,7.800986847,2.718367946,0.1829,2.6782
1569,12,80,0.2188,0.5,0.2812,24.62,6.2643,6.1204,0.00E+00,-2.51E-01,0.00E+00,9.703916778,3.132125855,3.132125855,3.132125855,1.878801789,3.132125855,3.132125855,1.878801789,3.132125855,1.878801789,2.715549002,0,3.308420601,3.308420601,1.878801789,0,3.132125855,1.878801789,3.308420601,1.878804611,2.715549002,0,3.308420601,3.308420601,1.9375028,0,3.308420601,1.9375028,3.741955121,1.9375028,2.715553697,0.1223,1.7242
1570,227,40,0,0.25,0.75,10.9414,6.3259,15.3675,-1.18E-01,-1.36E-01,8.65E-01,8.088177894,3.339491908,0,3.162918544,1.974298712,0,0,0,3.045482163,1.974979379,2.923662788,3.462930213,0,3.339492167,1.974298813,0,0,0,3.047134602,1.997778254,3.036420899,5.381234945,0,3.50217568,1.997778401,0,0,0,3.46293017,1.997778401,5.472153743,0.3366,0.1829
1571,227,40,0.0625,0.625,0.3125,10.0348,5.8337,14.4476,-2.48E-02,-2.89E-02,8.60E-01,7.555714878,2.971288634,3.392355213,2.916870607,1.831534406,0,2.97127008,2.03483793,2.891875286,1.831534406,2.776200212,3.392487788,0,2.916982615,1.831534406,0,10.01826749,2.036257445,5.417854324,1.878189499,2.776200212,3.415719509,0,3.415719509,0,0,0,0,6.9705666,3.481521419,2.800195696,0.2074,1.1137
1572,167,60,0,0.8333,0.1667,10.2923,5.1456,13.8125,-1.00E-05,0.00E+00,-5.00E-01,8.58849619,2.790120632,0,3.010654681,2.001288071,0,0,0,2.790120632,2.001288071,2.745044218,2.790120632,0,3.010654681,2.001288071,0,0,0,2.790120632,2.001317452,2.745044218,6.906239187,0,3.01079744,2.001288071,0,0,0,6.906239187,2.00140384,2.745044218,0.1248,1.9408
1573,206,80,0.4062,0.375,0.2188,9.4274,9.4271,9.4271,-6.00E-05,-6.00E-05,6.00E-05,9.427199983,3.11455779,3.11455779,3.114503208,1.98710832,3.114503208,3.114503208,1.987109331,3.11454791,1.987127984,2.614950392,3.11467661,3.11455779,3.114503208,1.987126704,3.11454791,3.114503208,1.987267182,4.713542015,1.987138089,2.614950392,4.713542015,3.11467661,3.11454791,1.987127984,3.566982784,5.649907174,2.013419773,0,2.013426612,2.614953627,0.1987,2.4129
1574,227,40,0.6875,0.3125,0,9.908,5.7064,14.0184,-5.02E-02,-4.45E-02,8.65E-01,7.352543673,3.292426602,2.800376996,0,1.795977075,2.800377165,0,1.795977075,0,0,2.688362024,3.402462133,2.853209871,0,4.297229064,2.86813942,0,6.608600767,0,0,2.739081477,3.453802109,3.272461567,0,0,3.321975487,0,12.97874325,0,0,11.79048487,0.075,2.7233
1575,227,40,0.375,0.625,0,10.0383,5.8109,14.0393,-1.24E-02,-1.43E-02,8.64E-01,7.444877957,2.905427805,2.856922603,0,1.825110407,3.41282006,0,1.825110407,0,0,2.742645808,3.375666744,2.856922774,0,1.835015668,0,0,2.006299551,0,0,2.742645808,3.412862308,2.893866805,0,6.714835917,0,0,0,0,0,2.789210693,0.0922,2.1732
1576,194,80,0.625,0.2812,0.0938,6.2535,6.2532,23.7492,-2.80E-04,-5.00E-05,-5.00E-01,9.299665608,3.126736981,3.126615329,3.126615329,1.804959731,3.126615329,3.126615329,1.804959731,3.126645092,1.804959731,2.653909828,3.126736981,3.126615329,3.474130144,1.946244176,3.126615329,3.126645092,1.946244176,14.95320892,1.946244176,2.653909828,0,3.126645092,4.674395684,1.946244176,3.126645092,3.126736981,2.074094221,0,2.074510373,2.727346433,0.2943,1.5685
1577,206,80,0.5625,0.2812,0.1562,9.3065,9.3061,9.3062,-5.00E-05,-6.00E-05,5.00E-05,9.306266652,3.074547948,3.074547948,3.090833307,1.961626407,3.074547948,3.074547948,1.961616885,3.535467339,1.961642631,2.581393597,3.07460467,3.07461583,5.577127719,1.961626407,3.07460467,3.07460467,1.961774764,4.653080314,2.01454388,2.581393597,5.835255378,3.07461583,5.57737785,1.96164568,3.07460467,3.074745144,1.987577698,11.55765925,2.06359589,2.607457261,0.1902,2.9552
1578,206,80,0.4375,0.3438,0.2188,9.4143,9.414,9.414,-5.00E-05,-6.00E-05,5.00E-05,9.414099984,3.110177967,3.110222885,3.110222885,1.984349286,3.110177967,3.110177967,1.98434933,3.110388214,1.984365036,2.611316886,3.110234151,3.110234151,3.110234151,1.984507279,3.110222885,4.706982168,1.984365036,3.561962617,1.984376644,2.611316886,4.70715207,3.110344373,3.110344373,2.010614128,3.110234151,4.706991701,1.984367922,4.706991701,2.010614128,2.611316886,0.2003,2.3768
1579,167,30,0.1667,0.0833,0.75,5.4073,5.4068,14.3834,6.00E-05,-3.00E-05,-5.00E-01,7.141167766,0,3.935938474,3.168193445,2.096078347,10.08416773,2.938704275,2.096061413,2.938704275,2.095981992,2.869006168,0,0,3.935975417,2.096192158,0,3.168193445,2.096135878,2.938704275,2.095982004,2.869006168,0,0,10.0844039,8.334247587,0,3.631800712,3.653644621,7.191707473,2.096055222,2.869182773,0.1699,1.3861
1580,206,80,0.4062,0.25,0.3438,9.5382,9.5379,9.538,-4.00E-05,-5.00E-05,4.00E-05,9.538033323,3.151161502,3.151161502,3.151206424,2.010493945,3.151161502,3.151161502,2.010493945,3.15118564,2.010490495,2.645706816,3.151355908,3.608851385,3.151318101,2.010621551,3.151355908,3.15118564,2.010501695,3.151206424,2.010527384,2.645706816,0,4.768954858,4.769111652,2.037115417,3.608701708,3.608902757,2.010509556,3.608750678,2.037102739,2.672424414,0.2282,2.0526
1581,12,80,0.3438,0.375,0.2812,24.4901,6.2287,6.0949,0.00E+00,-2.51E-01,0.00E+00,9.654360965,3.11435042,3.11435042,3.11435042,1.868245493,3.11435042,3.11435042,1.868245493,3.11435042,1.868245493,2.701641621,3.160846935,3.11435042,3.11435042,1.868247605,3.348831332,3.348831332,1.868245493,3.160846935,1.929176889,2.701641621,3.160846935,0,3.291733929,1.929176889,3.348835477,7.7011949,1.868245493,3.291733929,3.663460772,2.701641621,0.1416,1.9734
1582,227,40,0,0.0625,0.9375,11.1401,6.4028,16.0301,-1.95E-01,-1.68E-01,8.63E-01,8.277120684,0,0,3.201411419,2.057738021,0,0,0,2.986397662,1.939184328,2.86694187,0,0,3.537227602,2.417023502,0,0,0,2.986397841,7.338205141,3.073354962,0,0,3.971371857,5.334692292,0,0,0,3.265754526,14.15428084,13.70873281,0.22,0.5536
1583,33,80,0.2812,0.0625,0.6562,10.8409,9.239,9.8654,-3.00E-05,2.00E-05,-1.00E-05,9.960206319,5.420437981,3.570100788,3.550459727,2.065008173,3.209115397,3.199239679,1.925122259,3.169026888,1.925120805,2.82096676,0,4.885755705,3.688372929,2.118746164,3.388391006,3.199258579,1.925157876,3.169026888,1.938312324,2.820968806,0,8.04309438,5.1303952,4.135931351,3.59157707,3.290643464,1.938312324,3.199239679,1.93831312,2.869132241,0.2914,1.1863
1584,206,80,0,0.4375,0.5625,9.9024,9.9024,9.9023,-5.00E-05,-4.00E-05,6.00E-05,9.902366654,3.271532463,0,3.271532463,2.087277972,0,0,0,3.288809863,2.087283137,2.746788136,3.271736484,0,3.271552834,2.114907473,0,0,0,3.288810113,2.087293772,2.746788136,4.95115924,0,3.271693967,2.114907473,0,0,0,3.288818695,2.087298202,2.746800538,0.1266,1.1565
1585,167,30,0.5833,0.3333,0.0833,4.9585,4.9582,13.428,1.50E-04,-1.70E-04,-5.00E-01,6.587748657,3.34643454,2.743511368,2.906830826,1.928905406,2.743511368,2.743511368,1.928826613,0,1.928956429,2.630939133,0,2.906998076,3.633940137,1.928956429,6.714024062,9.45753543,1.928826621,0,2.046559099,2.630939133,0,7.76610776,0,1.929000602,0,0,1.929000602,0,3.702746875,2.631070448,0.1141,3.5007
1586,227,40,0.5625,0.1875,0.25,5.9788,5.9774,14.6079,-1.19E-03,2.67E-02,-5.01E-01,7.672873632,5.116607598,2.961658702,2.963871705,2.040509661,2.961658761,2.989411171,1.893809209,3.452741394,1.893809255,2.843192411,0,2.96165882,2.987267937,2.040509743,2.963871705,3.504213749,1.893809306,6.052269918,2.041263323,2.869138242,0,2.988685668,2.989411171,3.569102109,3.461089926,3.651977599,3.52576515,0,2.041263358,0,0.3733,1.4386
1587,33,80,0.75,0.2188,0.0312,9.9285,8.5277,9.1563,-7.00E-05,-4.00E-05,-2.00E-05,9.186396549,3.138627269,2.909183672,3.021330783,1.767044326,2.936455178,3.179651558,1.767033107,0,1.777453098,2.605550151,3.754729363,2.936455178,8.382606046,1.767090037,3.021330783,4.964240685,1.767044326,0,1.804710348,2.605554904,5.336555686,3.021260556,0,1.777406214,3.021330783,6.286144061,1.767090037,0,7.621513861,2.656344279,0.0828,3.5728
